,date,state,cases_import,cases_new,cases_recovered,cases_new_mva_7_days,cases_new_mva_14_days,total_clusters_announced,clusters_announced_mva_7_days,clusters_announced_mva_14_days,icu_covid,icu_covid_mva_7_days,icu_covid_mva_14_days,cases_new_mva_7_days_offset_14_days,cases_new_mva_14_days_offset_14_days,clusters_announced_mva_7_days_offset_14_days,clusters_announced_mva_14_days_offset_14_days,icu_covid_mva_7_days_offset_14_days,icu_covid_mva_14_days_offset_14_days,YearMonth
5886,2021-05-18,Perak,0,160,118,180.0,145.0,2.0,1.0,1.0,51.0,40.0,34.0,74.0,60.0,1.0,1.0,17.0,15.0,2021-05
5887,2021-05-18,Perlis,0,2,2,1.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2021-05
5888,2021-05-18,Pulau Pinang,0,220,240,256.0,261.0,1.0,1.0,1.0,29.0,27.0,21.0,156.0,136.0,1.0,1.0,14.0,14.0,2021-05
5889,2021-05-18,Sabah,0,95,111,65.0,74.0,0.0,1.0,1.0,38.0,37.0,34.0,89.0,104.0,1.0,0.0,44.0,48.0,2021-05
5890,2021-05-18,Sarawak,0,512,538,430.0,484.0,2.0,1.0,2.0,88.0,91.0,83.0,503.0,537.0,2.0,2.0,77.0,76.0,2021-05
5891,2021-05-18,Selangor,3,1743,943,1556.0,1416.0,3.0,4.0,4.0,189.0,174.0,152.0,959.0,817.0,2.0,2.0,102.0,89.0,2021-05
5892,2021-05-18,Terengganu,0,156,72,121.0,95.0,3.0,0.0,0.0,13.0,10.0,9.0,60.0,40.0,0.0,0.0,3.0,2.0,2021-05
5893,2021-05-18,W.P. Kuala Lumpur,2,477,404,412.0,410.0,0.0,0.0,0.0,75.0,67.0,56.0,306.0,295.0,0.0,0.0,27.0,21.0,2021-05
5894,2021-05-18,W.P. Labuan,0,6,0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2021-05
5895,2021-05-19,Johor,0,699,337,372.0,341.0,3.0,3.0,3.0,95.0,82.0,72.0,232.0,208.0,2.0,2.0,43.0,34.0,2021-05
5896,2021-05-19,Kedah,0,445,80,247.0,209.0,0.0,1.0,1.0,55.0,46.0,35.0,119.0,87.0,2.0,1.0,17.0,16.0,2021-05
5897,2021-05-19,Kelantan,0,441,322,317.0,329.0,3.0,1.0,2.0,41.0,38.0,46.0,418.0,443.0,1.0,1.0,57.0,50.0,2021-05
5898,2021-05-19,Melaka,0,122,47,101.0,89.0,2.0,1.0,1.0,46.0,35.0,33.0,57.0,49.0,1.0,1.0,14.0,11.0,2021-05
5899,2021-05-19,Negeri Sembilan,0,189,62,143.0,137.0,0.0,0.0,1.0,43.0,6.0,5.0,95.0,77.0,0.0,0.0,4.0,3.0,2021-05
5900,2021-05-19,Pahang,0,150,53,123.0,103.0,0.0,1.0,1.0,22.0,17.0,14.0,50.0,44.0,0.0,0.0,5.0,5.0,2021-05
5901,2021-05-19,Perak,0,220,186,183.0,148.0,1.0,1.0,1.0,54.0,42.0,36.0,85.0,66.0,1.0,1.0,18.0,16.0,2021-05
5902,2021-05-19,Perlis,0,6,0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2021-05
5903,2021-05-19,Pulau Pinang,0,183,243,261.0,265.0,0.0,1.0,1.0,30.0,28.0,22.0,164.0,141.0,1.0,1.0,14.0,14.0,2021-05
5904,2021-05-19,Sabah,0,160,67,72.0,74.0,3.0,1.0,1.0,41.0,37.0,34.0,90.0,105.0,1.0,1.0,43.0,46.0,2021-05
5905,2021-05-19,Sarawak,0,323,345,430.0,476.0,2.0,1.0,2.0,91.0,91.0,84.0,529.0,538.0,3.0,2.0,76.0,76.0,2021-05
5906,2021-05-19,Selangor,1,2251,1397,1616.0,1492.0,4.0,4.0,4.0,206.0,177.0,158.0,948.0,827.0,2.0,2.0,105.0,92.0,2021-05
5907,2021-05-19,Terengganu,0,203,35,130.0,102.0,1.0,1.0,1.0,13.0,11.0,9.0,59.0,42.0,0.0,0.0,4.0,2.0,2021-05
5908,2021-05-19,W.P. Kuala Lumpur,1,660,320,412.0,415.0,0.0,0.0,0.0,74.0,69.0,59.0,311.0,299.0,0.0,0.0,29.0,23.0,2021-05
5909,2021-05-19,W.P. Labuan,1,14,8,5.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2021-05
5910,2021-05-20,Johor,0,615,267,422.0,370.0,3.0,3.0,3.0,100.0,86.0,75.0,246.0,216.0,3.0,2.0,46.0,37.0,2021-05
5911,2021-05-20,Kedah,0,417,323,278.0,232.0,2.0,1.0,1.0,67.0,48.0,38.0,119.0,92.0,1.0,1.0,17.0,16.0,2021-05
5912,2021-05-20,Kelantan,0,426,359,338.0,326.0,1.0,1.0,2.0,41.0,38.0,45.0,412.0,451.0,1.0,1.0,55.0,51.0,2021-05
5913,2021-05-20,Melaka,0,212,89,103.0,94.0,3.0,1.0,1.0,49.0,37.0,34.0,58.0,48.0,1.0,1.0,16.0,12.0,2021-05
5914,2021-05-20,Negeri Sembilan,0,291,118,152.0,145.0,0.0,0.0,1.0,46.0,12.0,8.0,97.0,81.0,1.0,0.0,3.0,3.0,2021-05
5915,2021-05-20,Pahang,0,157,99,136.0,111.0,2.0,1.0,1.0,24.0,19.0,15.0,55.0,42.0,1.0,1.0,6.0,5.0,2021-05
5916,2021-05-20,Perak,0,248,92,190.0,160.0,0.0,1.0,1.0,52.0,44.0,38.0,84.0,68.0,1.0,1.0,19.0,17.0,2021-05
5917,2021-05-20,Perlis,0,8,0,2.0,2.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2021-05
5918,2021-05-20,Pulau Pinang,0,362,234,250.0,264.0,3.0,1.0,1.0,34.0,29.0,24.0,177.0,147.0,0.0,1.0,14.0,14.0,2021-05
5919,2021-05-20,Sabah,0,245,45,84.0,82.0,4.0,1.0,1.0,39.0,38.0,35.0,85.0,96.0,1.0,1.0,41.0,44.0,2021-05
5920,2021-05-20,Sarawak,1,608,474,418.0,469.0,2.0,1.0,1.0,87.0,90.0,85.0,530.0,538.0,3.0,2.0,75.0,76.0,2021-05
5921,2021-05-20,Selangor,0,2277,1208,1640.0,1543.0,3.0,3.0,4.0,229.0,184.0,164.0,1024.0,900.0,2.0,2.0,107.0,95.0,2021-05
5922,2021-05-20,Terengganu,0,233,114,150.0,112.0,1.0,1.0,1.0,12.0,12.0,10.0,64.0,47.0,0.0,0.0,4.0,2.0,2021-05
5923,2021-05-20,W.P. Kuala Lumpur,1,655,482,429.0,439.0,0.0,0.0,0.0,81.0,70.0,62.0,293.0,301.0,0.0,0.0,31.0,24.0,2021-05
5924,2021-05-20,W.P. Labuan,0,17,4,6.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2021-05
5925,2021-05-21,Johor,0,406,329,443.0,396.0,3.0,3.0,3.0,113.0,89.0,78.0,253.0,223.0,3.0,2.0,49.0,40.0,2021-05
5926,2021-05-21,Kedah,0,434,170,310.0,254.0,0.0,1.0,1.0,73.0,52.0,42.0,120.0,94.0,1.0,1.0,17.0,16.0,2021-05
5927,2021-05-21,Kelantan,0,467,253,350.0,333.0,0.0,2.0,2.0,47.0,38.0,45.0,401.0,427.0,1.0,1.0,55.0,52.0,2021-05
5928,2021-05-21,Melaka,0,165,90,124.0,104.0,3.0,1.0,1.0,56.0,38.0,36.0,63.0,51.0,1.0,1.0,19.0,14.0,2021-05
5929,2021-05-21,Negeri Sembilan,0,370,201,179.0,160.0,2.0,0.0,0.0,54.0,18.0,11.0,93.0,83.0,1.0,0.0,3.0,3.0,2021-05
5930,2021-05-21,Pahang,0,161,76,150.0,115.0,0.0,1.0,1.0,23.0,20.0,16.0,55.0,47.0,1.0,1.0,7.0,6.0,2021-05
5931,2021-05-21,Perak,0,382,139,182.0,167.0,3.0,1.0,1.0,51.0,46.0,40.0,91.0,74.0,1.0,1.0,21.0,18.0,2021-05
5932,2021-05-21,Perlis,0,3,4,4.0,2.0,0.0,0.0,0.0,4.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2021-05
5933,2021-05-21,Pulau Pinang,0,302,280,245.0,268.0,1.0,1.0,1.0,37.0,30.0,25.0,198.0,159.0,1.0,1.0,14.0,14.0,2021-05
5934,2021-05-21,Sabah,0,144,62,109.0,95.0,0.0,1.0,1.0,36.0,39.0,36.0,76.0,90.0,1.0,1.0,37.0,42.0,2021-05
5935,2021-05-21,Sarawak,0,612,507,448.0,484.0,1.0,1.0,2.0,87.0,89.0,86.0,511.0,532.0,3.0,2.0,75.0,75.0,2021-05
5936,2021-05-21,Selangor,0,2163,1806,1710.0,1624.0,5.0,3.0,4.0,267.0,193.0,172.0,1032.0,936.0,2.0,2.0,111.0,99.0,2021-05
5937,2021-05-21,Terengganu,0,139,84,162.0,124.0,0.0,1.0,1.0,12.0,12.0,10.0,69.0,50.0,0.0,0.0,5.0,3.0,2021-05
5938,2021-05-21,W.P. Kuala Lumpur,2,641,492,448.0,452.0,0.0,0.0,0.0,99.0,72.0,65.0,309.0,311.0,0.0,0.0,33.0,26.0,2021-05
5939,2021-05-21,W.P. Labuan,0,84,9,8.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2021-05
5940,2021-05-22,Johor,0,477,278,454.0,401.0,3.0,3.0,3.0,108.0,94.0,82.0,277.0,237.0,3.0,2.0,53.0,43.0,2021-05
5941,2021-05-22,Kedah,0,301,217,340.0,270.0,0.0,1.0,1.0,67.0,56.0,45.0,131.0,105.0,2.0,1.0,18.0,17.0,2021-05
5942,2021-05-22,Kelantan,0,613,313,364.0,345.0,2.0,2.0,1.0,51.0,40.0,44.0,377.0,414.0,1.0,1.0,55.0,54.0,2021-05
5943,2021-05-22,Melaka,0,175,86,132.0,110.0,2.0,2.0,1.0,60.0,41.0,38.0,66.0,53.0,1.0,1.0,22.0,16.0,2021-05
5944,2021-05-22,Negeri Sembilan,0,396,94,215.0,173.0,2.0,1.0,1.0,54.0,25.0,14.0,100.0,89.0,0.0,0.0,3.0,3.0,2021-05
5945,2021-05-22,Pahang,0,227,105,148.0,121.0,3.0,1.0,1.0,22.0,21.0,16.0,59.0,50.0,1.0,1.0,8.0,6.0,2021-05
5946,2021-05-22,Perak,0,276,299,216.0,184.0,0.0,1.0,1.0,49.0,48.0,42.0,95.0,82.0,1.0,1.0,23.0,19.0,2021-05
5947,2021-05-22,Perlis,0,18,3,3.0,2.0,0.0,0.0,0.0,4.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,2021-05
5948,2021-05-22,Pulau Pinang,0,359,345,250.0,268.0,1.0,1.0,1.0,34.0,31.0,27.0,207.0,175.0,0.0,1.0,14.0,14.0,2021-05
5949,2021-05-22,Sabah,0,189,55,122.0,94.0,3.0,1.0,1.0,42.0,39.0,36.0,85.0,95.0,1.0,1.0,35.0,40.0,2021-05
5950,2021-05-22,Sarawak,0,749,436,460.0,475.0,0.0,1.0,1.0,94.0,89.0,87.0,510.0,534.0,2.0,2.0,74.0,75.0,2021-05
5951,2021-05-22,Selangor,1,1647,1755,1838.0,1677.0,2.0,4.0,4.0,269.0,206.0,181.0,1054.0,984.0,2.0,2.0,115.0,103.0,2021-05
5952,2021-05-22,Terengganu,0,185,95,158.0,128.0,0.0,1.0,1.0,11.0,12.0,10.0,76.0,55.0,0.0,0.0,5.0,3.0,2021-05
5953,2021-05-22,W.P. Kuala Lumpur,2,654,587,496.0,467.0,0.0,0.0,0.0,101.0,77.0,69.0,335.0,321.0,0.0,0.0,35.0,28.0,2021-05
5954,2021-05-22,W.P. Labuan,0,36,8,19.0,12.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2021-05
5955,2021-05-23,Johor,0,549,309,460.0,415.0,5.0,3.0,3.0,114.0,98.0,85.0,274.0,248.0,3.0,2.0,55.0,46.0,2021-05
5956,2021-05-23,Kedah,0,422,208,349.0,279.0,1.0,1.0,1.0,64.0,60.0,48.0,141.0,116.0,2.0,1.0,19.0,17.0,2021-05
5957,2021-05-23,Kelantan,0,626,364,436.0,362.0,2.0,2.0,1.0,54.0,41.0,44.0,368.0,404.0,1.0,1.0,54.0,54.0,2021-05
5958,2021-05-23,Melaka,0,209,95,143.0,116.0,1.0,2.0,1.0,51.0,46.0,40.0,72.0,58.0,1.0,1.0,25.0,18.0,2021-05
5959,2021-05-23,Negeri Sembilan,0,434,191,244.0,194.0,3.0,1.0,1.0,61.0,32.0,18.0,102.0,94.0,1.0,1.0,3.0,3.0,2021-05
5960,2021-05-23,Pahang,0,263,86,164.0,130.0,2.0,1.0,1.0,23.0,22.0,17.0,66.0,55.0,1.0,1.0,9.0,7.0,2021-05
5961,2021-05-23,Perak,0,279,136,229.0,196.0,0.0,1.0,1.0,50.0,50.0,43.0,102.0,86.0,1.0,1.0,25.0,20.0,2021-05
5962,2021-05-23,Perlis,0,8,2,6.0,4.0,0.0,0.0,0.0,4.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,2021-05
5963,2021-05-23,Pulau Pinang,4,372,76,253.0,267.0,3.0,1.0,1.0,33.0,32.0,28.0,240.0,191.0,0.0,1.0,15.0,14.0,2021-05
5964,2021-05-23,Sabah,0,136,49,140.0,103.0,1.0,2.0,1.0,39.0,39.0,37.0,85.0,90.0,1.0,1.0,32.0,39.0,2021-05
5965,2021-05-23,Sarawak,0,663,362,520.0,494.0,2.0,1.0,1.0,87.0,89.0,88.0,515.0,528.0,2.0,2.0,74.0,75.0,2021-05
5966,2021-05-23,Selangor,0,2235,1305,1858.0,1672.0,4.0,3.0,4.0,280.0,220.0,190.0,1192.0,1052.0,3.0,3.0,121.0,108.0,2021-05
5967,2021-05-23,Terengganu,0,266,52,168.0,136.0,1.0,1.0,1.0,16.0,12.0,11.0,81.0,57.0,0.0,0.0,5.0,4.0,2021-05
5968,2021-05-23,W.P. Kuala Lumpur,4,447,329,532.0,474.0,0.0,0.0,0.0,121.0,82.0,73.0,370.0,343.0,0.0,0.0,38.0,30.0,2021-05
5969,2021-05-23,W.P. Labuan,1,37,5,23.0,14.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2021-05
5970,2021-05-24,Johor,19,468,236,506.0,428.0,3.0,3.0,3.0,118.0,102.0,89.0,296.0,263.0,3.0,2.0,57.0,48.0,2021-05
5971,2021-05-24,Kedah,0,348,200,357.0,296.0,0.0,1.0,1.0,62.0,62.0,51.0,152.0,123.0,1.0,1.0,20.0,18.0,2021-05
5972,2021-05-24,Kelantan,0,451,144,475.0,389.0,1.0,2.0,1.0,52.0,44.0,44.0,347.0,392.0,2.0,1.0,53.0,54.0,2021-05
5973,2021-05-24,Melaka,0,329,76,156.0,126.0,2.0,2.0,1.0,57.0,49.0,41.0,73.0,60.0,1.0,1.0,28.0,20.0,2021-05
5974,2021-05-24,Negeri Sembilan,0,329,138,296.0,211.0,3.0,1.0,1.0,69.0,40.0,22.0,121.0,105.0,1.0,1.0,3.0,3.0,2021-05
5975,2021-05-24,Pahang,0,257,71,178.0,142.0,2.0,2.0,1.0,27.0,22.0,18.0,74.0,60.0,1.0,1.0,10.0,7.0,2021-05
5976,2021-05-24,Perak,0,231,141,253.0,210.0,0.0,1.0,1.0,57.0,51.0,45.0,102.0,87.0,1.0,1.0,26.0,22.0,2021-05
5977,2021-05-24,Perlis,0,7,0,6.0,4.0,0.0,0.0,0.0,6.0,3.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,2021-05
5978,2021-05-24,Pulau Pinang,6,384,391,280.0,274.0,2.0,1.0,1.0,33.0,33.0,29.0,260.0,203.0,1.0,1.0,15.0,15.0,2021-05
5979,2021-05-24,Sabah,0,184,87,147.0,109.0,2.0,2.0,1.0,50.0,40.0,38.0,77.0,86.0,1.0,1.0,31.0,38.0,2021-05
5980,2021-05-24,Sarawak,0,530,357,557.0,509.0,0.0,1.0,1.0,92.0,89.0,89.0,496.0,518.0,2.0,2.0,74.0,75.0,2021-05
5981,2021-05-24,Selangor,0,2049,1192,1995.0,1740.0,5.0,3.0,4.0,273.0,234.0,201.0,1203.0,1090.0,3.0,3.0,123.0,111.0,2021-05
5982,2021-05-24,Terengganu,0,263,106,198.0,151.0,1.0,1.0,1.0,16.0,13.0,11.0,61.0,59.0,0.0,0.0,6.0,4.0,2021-05
5983,2021-05-24,W.P. Kuala Lumpur,1,468,293,547.0,482.0,0.0,0.0,0.0,124.0,89.0,77.0,390.0,352.0,0.0,0.0,42.0,33.0,2021-05
5984,2021-05-24,W.P. Labuan,0,171,10,28.0,16.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2021-05
5985,2021-05-25,Johor,0,664,411,517.0,443.0,3.0,4.0,3.0,137.0,106.0,92.0,303.0,259.0,3.0,2.0,60.0,51.0,2021-05
5986,2021-05-25,Kedah,0,336,88,373.0,305.0,1.0,1.0,1.0,64.0,63.0,53.0,169.0,136.0,2.0,2.0,23.0,19.0,2021-05
5987,2021-05-25,Kelantan,0,425,302,490.0,398.0,1.0,2.0,1.0,55.0,46.0,44.0,336.0,391.0,2.0,1.0,53.0,55.0,2021-05
5988,2021-05-25,Melaka,0,258,55,191.0,143.0,0.0,2.0,1.0,62.0,51.0,42.0,72.0,63.0,1.0,1.0,30.0,22.0,2021-05
5989,2021-05-25,Negeri Sembilan,0,410,127,308.0,224.0,1.0,2.0,1.0,94.0,49.0,27.0,127.0,107.0,1.0,1.0,3.0,3.0,2021-05
5990,2021-05-25,Pahang,0,211,112,195.0,154.0,1.0,1.0,1.0,26.0,23.0,19.0,77.0,63.0,1.0,1.0,11.0,8.0,2021-05
5991,2021-05-25,Perak,0,218,145,257.0,218.0,1.0,1.0,1.0,60.0,52.0,46.0,111.0,92.0,2.0,1.0,28.0,23.0,2021-05
5992,2021-05-25,Perlis,0,8,2,7.0,4.0,0.0,0.0,0.0,6.0,4.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,2021-05
5993,2021-05-25,Pulau Pinang,0,380,265,312.0,284.0,1.0,2.0,1.0,33.0,33.0,30.0,267.0,212.0,1.0,1.0,16.0,15.0,2021-05
5994,2021-05-25,Sabah,0,266,89,165.0,115.0,1.0,2.0,1.0,53.0,41.0,39.0,83.0,86.0,1.0,1.0,31.0,37.0,2021-05
5995,2021-05-25,Sarawak,0,513,496,571.0,500.0,1.0,1.0,1.0,95.0,89.0,90.0,537.0,520.0,2.0,2.0,74.0,76.0,2021-05
5996,2021-05-25,Selangor,1,2642,1151,2052.0,1804.0,4.0,4.0,4.0,286.0,245.0,209.0,1276.0,1118.0,3.0,3.0,131.0,116.0,2021-05
5997,2021-05-25,Terengganu,0,268,53,206.0,164.0,0.0,1.0,1.0,16.0,13.0,12.0,69.0,65.0,0.0,0.0,7.0,5.0,2021-05
5998,2021-05-25,W.P. Kuala Lumpur,3,604,481,572.0,492.0,0.0,0.0,0.0,130.0,96.0,82.0,407.0,357.0,0.0,0.0,46.0,36.0,2021-05
5999,2021-05-25,W.P. Labuan,0,63,0,52.0,28.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,2021-05
6000,2021-05-26,Johor,0,587,390,554.0,463.0,5.0,3.0,3.0,129.0,112.0,97.0,310.0,271.0,3.0,2.0,63.0,53.0,2021-05
6001,2021-05-26,Kedah,0,542,433,386.0,317.0,1.0,1.0,1.0,68.0,65.0,55.0,172.0,145.0,2.0,2.0,25.0,21.0,2021-05
6002,2021-05-26,Kelantan,0,547,352,493.0,405.0,2.0,1.0,1.0,55.0,49.0,43.0,340.0,379.0,2.0,1.0,54.0,55.0,2021-05
6003,2021-05-26,Melaka,0,230,115,210.0,156.0,0.0,2.0,1.0,53.0,54.0,44.0,76.0,67.0,1.0,1.0,31.0,23.0,2021-05
6004,2021-05-26,Negeri Sembilan,0,370,113,346.0,244.0,0.0,2.0,1.0,93.0,60.0,33.0,132.0,113.0,1.0,1.0,3.0,4.0,2021-05
6005,2021-05-26,Pahang,0,171,65,204.0,164.0,3.0,1.0,1.0,24.0,24.0,20.0,84.0,67.0,1.0,1.0,11.0,8.0,2021-05
6006,2021-05-26,Perak,0,264,205,265.0,224.0,3.0,1.0,1.0,61.0,53.0,48.0,114.0,99.0,1.0,1.0,31.0,24.0,2021-05
6007,2021-05-26,Perlis,0,8,2,8.0,5.0,0.0,0.0,0.0,5.0,4.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,2021-05
6008,2021-05-26,Pulau Pinang,0,420,171,335.0,298.0,3.0,2.0,1.0,36.0,33.0,31.0,270.0,217.0,1.0,1.0,17.0,16.0,2021-05
6009,2021-05-26,Sabah,0,229,81,189.0,130.0,2.0,2.0,1.0,61.0,43.0,40.0,77.0,84.0,1.0,1.0,31.0,37.0,2021-05
6010,2021-05-26,Sarawak,3,640,460,571.0,500.0,2.0,1.0,1.0,90.0,90.0,91.0,522.0,526.0,2.0,2.0,76.0,76.0,2021-05
6011,2021-05-26,Selangor,2,2455,1695,2181.0,1898.0,4.0,4.0,4.0,290.0,259.0,218.0,1369.0,1159.0,4.0,3.0,138.0,121.0,2021-05
6012,2021-05-26,Terengganu,0,177,63,222.0,176.0,0.0,1.0,1.0,10.0,14.0,12.0,75.0,67.0,0.0,0.0,7.0,6.0,2021-05
6013,2021-05-26,W.P. Kuala Lumpur,0,760,505,590.0,501.0,0.0,0.0,0.0,120.0,104.0,86.0,418.0,364.0,0.0,0.0,50.0,40.0,2021-05
6014,2021-05-26,W.P. Labuan,0,49,8,60.0,32.0,0.0,0.0,0.0,5.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,2021-05
6015,2021-05-27,Johor,1,549,359,538.0,480.0,5.0,4.0,3.0,143.0,117.0,101.0,318.0,282.0,3.0,3.0,65.0,56.0,2021-05
6016,2021-05-27,Kedah,0,441,327,400.0,339.0,0.0,1.0,1.0,67.0,66.0,57.0,186.0,153.0,2.0,2.0,28.0,22.0,2021-05
6017,2021-05-27,Kelantan,0,754,373,508.0,423.0,5.0,1.0,1.0,48.0,51.0,44.0,314.0,363.0,2.0,2.0,53.0,54.0,2021-05
6018,2021-05-27,Melaka,0,234,58,225.0,164.0,1.0,2.0,1.0,62.0,55.0,46.0,86.0,72.0,1.0,1.0,32.0,24.0,2021-05
6019,2021-05-27,Negeri Sembilan,0,353,158,371.0,262.0,0.0,2.0,1.0,88.0,67.0,40.0,138.0,118.0,1.0,1.0,4.0,4.0,2021-05
6020,2021-05-27,Pahang,0,238,57,207.0,171.0,2.0,2.0,2.0,25.0,24.0,21.0,86.0,70.0,0.0,1.0,11.0,8.0,2021-05
6021,2021-05-27,Perak,4,228,128,271.0,230.0,1.0,1.0,1.0,60.0,54.0,49.0,129.0,107.0,1.0,1.0,33.0,26.0,2021-05
6022,2021-05-27,Perlis,0,6,3,9.0,6.0,0.0,0.0,0.0,6.0,5.0,4.0,2.0,2.0,0.0,0.0,2.0,1.0,2021-05
6023,2021-05-27,Pulau Pinang,1,365,246,368.0,309.0,0.0,2.0,1.0,32.0,34.0,32.0,279.0,228.0,1.0,1.0,19.0,16.0,2021-05
6024,2021-05-27,Sabah,1,217,134,199.0,142.0,1.0,2.0,1.0,61.0,46.0,42.0,80.0,83.0,1.0,1.0,31.0,36.0,2021-05
6025,2021-05-27,Sarawak,0,772,368,616.0,517.0,1.0,1.0,1.0,94.0,90.0,90.0,520.0,525.0,2.0,2.0,79.0,77.0,2021-05
6026,2021-05-27,Selangor,0,2675,1456,2210.0,1925.0,3.0,4.0,4.0,285.0,271.0,227.0,1446.0,1235.0,4.0,3.0,145.0,126.0,2021-05
6027,2021-05-27,Terengganu,0,282,458,219.0,184.0,0.0,0.0,1.0,10.0,13.0,12.0,73.0,68.0,0.0,0.0,8.0,6.0,2021-05
6028,2021-05-27,W.P. Kuala Lumpur,2,561,468,604.0,516.0,0.0,0.0,0.0,135.0,111.0,90.0,450.0,371.0,0.0,0.0,54.0,42.0,2021-05
6029,2021-05-27,W.P. Labuan,0,170,1,65.0,36.0,0.0,0.0,0.0,5.0,3.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,2021-05
6030,2021-05-28,Johor,0,762,340,529.0,486.0,2.0,4.0,3.0,145.0,123.0,106.0,348.0,301.0,3.0,3.0,68.0,59.0,2021-05
6031,2021-05-28,Kedah,0,544,373,403.0,357.0,2.0,0.0,1.0,73.0,66.0,59.0,198.0,159.0,1.0,1.0,31.0,24.0,2021-05
6032,2021-05-28,Kelantan,0,851,445,555.0,453.0,4.0,2.0,2.0,50.0,52.0,45.0,316.0,358.0,2.0,1.0,51.0,53.0,2021-05
6033,2021-05-28,Melaka,0,380,81,229.0,176.0,0.0,1.0,1.0,69.0,57.0,48.0,83.0,73.0,1.0,1.0,33.0,26.0,2021-05
6034,2021-05-28,Negeri Sembilan,0,520,176,380.0,280.0,2.0,2.0,1.0,84.0,73.0,46.0,140.0,117.0,1.0,1.0,4.0,4.0,2021-05
6035,2021-05-28,Pahang,0,254,167,218.0,184.0,0.0,2.0,2.0,26.0,24.0,22.0,80.0,68.0,0.0,1.0,12.0,9.0,2021-05
6036,2021-05-28,Perak,0,405,226,268.0,225.0,1.0,1.0,1.0,59.0,55.0,51.0,153.0,122.0,1.0,1.0,34.0,28.0,2021-05
6037,2021-05-28,Perlis,0,8,3,8.0,6.0,0.0,0.0,0.0,7.0,5.0,4.0,1.0,2.0,0.0,0.0,2.0,1.0,2021-05
6038,2021-05-28,Pulau Pinang,0,421,186,369.0,307.0,2.0,2.0,1.0,36.0,34.0,32.0,292.0,245.0,1.0,1.0,20.0,17.0,2021-05
6039,2021-05-28,Sabah,0,308,136,195.0,152.0,0.0,1.0,1.0,71.0,49.0,44.0,81.0,79.0,1.0,1.0,32.0,35.0,2021-05
6040,2021-05-28,Sarawak,0,698,590,640.0,544.0,0.0,1.0,1.0,99.0,91.0,90.0,521.0,516.0,2.0,2.0,82.0,78.0,2021-05
6041,2021-05-28,Selangor,0,2052,1495,2267.0,1988.0,4.0,4.0,4.0,284.0,279.0,236.0,1538.0,1285.0,4.0,3.0,150.0,131.0,2021-05
6042,2021-05-28,Terengganu,0,207,151,226.0,194.0,0.0,0.0,1.0,10.0,13.0,12.0,86.0,78.0,0.0,0.0,8.0,6.0,2021-05
6043,2021-05-28,W.P. Kuala Lumpur,2,830,416,591.0,519.0,0.0,0.0,0.0,134.0,119.0,96.0,456.0,383.0,0.0,0.0,58.0,46.0,2021-05
6044,2021-05-28,W.P. Labuan,0,6,3,87.0,47.0,0.0,0.0,0.0,8.0,3.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,2021-05
6045,2021-05-29,Johor,0,468,448,579.0,516.0,4.0,4.0,3.0,138.0,128.0,111.0,349.0,313.0,3.0,3.0,70.0,62.0,2021-05
6046,2021-05-29,Kedah,0,468,422,419.0,379.0,1.0,1.0,1.0,84.0,66.0,61.0,201.0,166.0,1.0,1.0,34.0,26.0,2021-05
6047,2021-05-29,Kelantan,0,907,496,610.0,487.0,2.0,2.0,2.0,45.0,52.0,46.0,326.0,352.0,1.0,1.0,49.0,52.0,2021-05
6048,2021-05-29,Melaka,0,340,69,259.0,196.0,2.0,1.0,1.0,59.0,59.0,50.0,88.0,77.0,1.0,1.0,34.0,28.0,2021-05
6049,2021-05-29,Negeri Sembilan,0,898,307,402.0,308.0,0.0,2.0,1.0,90.0,78.0,51.0,131.0,116.0,1.0,0.0,4.0,4.0,2021-05
